-0.062791 0.000000 0.062543 0.124591 0.185899 0.246226 0.305334 0.362989 0.418963 0.473036 0.524995 0.574633 0.621757 0.666178 0.707723 0.746226 0.781537 0.813516 0.842037 0.866986 0.888266 0.905793 0.919497 0.929324 0.935236 0.937209 0.935236 0.929324 0.919497 0.905793 0.888266 0.866986 0.842037 0.813516 0.781537 0.746226 0.707723 0.666178 0.621757 0.574633 0.524995 0.473036 0.418963 0.362989 0.305334 0.246226 0.185899 0.124591 0.062543 0.000000 -0.062791 -0.125581 -0.188124 -0.250172 -0.311480 -0.371808 -0.430915 -0.488570 -0.544544 -0.598617 -0.650576 -0.700215 -0.747338 -0.791759 -0.833304 -0.871808 -0.907118 -0.939097 -0.967618 -0.992567 -1.013847 -1.031374 -1.045078 -1.054905 -1.060817 -1.062791 -1.060817 -1.054905 -1.045078 -1.031374 -1.013847 -0.992567 -0.967618 -0.939097 -0.907118 -0.871808 -0.833304 -0.791759 -0.747338 -0.700215 -0.650576 -0.598617 -0.544544 -0.488570 -0.430915 -0.371808 -0.311480 -0.250172 -0.188124 -0.125581 -0.062791 0.000000 0.062543 0.124591 0.185899 0.246226 0.305334 0.362989 0.418963 0.473036 0.524995 0.574633 0.621757 0.666178 0.707723 0.746226 0.781537 0.813516 0.842037 0.866986 0.888266 0.905793 0.919497 0.929324 0.935236 0.937209 0.935236 0.929324 0.919497 0.905793 0.888266 0.866986 0.842037 0.813516 0.781537 0.746226 0.707723 0.666178 0.621757 0.574633 0.524995 0.473036 0.418963 0.362989 0.305334 0.246226 0.185899 0.124591 0.062543 0.000000 -0.062791 -0.125581 -0.188124 -0.250172 -0.311480 -0.371808 -0.430915 -0.488570 -0.544544 -0.598617 -0.650576 -0.700215 -0.747338 -0.791759 -0.833304 -0.871808 -0.907118 -0.939097 -0.967618 -0.992567 -1.013847 -1.031374 -1.045078 -1.054905 -1.060817 -1.062791 -1.060817 -1.054905 -1.045078 -1.031374 -1.013847 -0.992567 -0.967618 -0.939097 -0.907118 -0.871808 -0.833304 -0.791759 -0.747338 -0.700215 -0.650576 -0.598617 -0.544544 -0.488570 -0.430915 -0.371808 -0.311480 -0.250172 -0.188124 -0.125581 -0.062791 0.000000 
-0.125333 -0.062543 -0.000000 0.062048 0.123357 0.183684 0.242791 0.300446 0.356420 0.410494 0.462452 0.512091 0.559214 0.603635 0.645180 0.683684 0.718995 0.750973 0.779494 0.804443 0.825723 0.843250 0.856954 0.866781 0.872693 0.874667 0.872693 0.866781 0.856954 0.843250 0.825723 0.804443 0.779494 0.750973 0.718995 0.683684 0.645180 0.603635 0.559214 0.512091 0.462452 0.410494 0.356420 0.300446 0.242791 0.183684 0.123357 0.062048 -0.000000 -0.062543 -0.125333 -0.188124 -0.250666 -0.312715 -0.374023 -0.434350 -0.493458 -0.551113 -0.607087 -0.661160 -0.713118 -0.762757 -0.809880 -0.854302 -0.895846 -0.934350 -0.969661 -1.001640 -1.030160 -1.055110 -1.076390 -1.093916 -1.107620 -1.117448 -1.123360 -1.125333 -1.123360 -1.117448 -1.107620 -1.093916 -1.076390 -1.055110 -1.030160 -1.001640 -0.969661 -0.934350 -0.895846 -0.854302 -0.809880 -0.762757 -0.713118 -0.661160 -0.607087 -0.551113 -0.493458 -0.434350 -0.374023 -0.312715 -0.250666 -0.188124 -0.125333 -0.062543 -0.000000 0.062048 0.123357 0.183684 0.242791 0.300446 0.356420 0.410494 0.462452 0.512091 0.559214 0.603635 0.645180 0.683684 0.718995 0.750973 0.779494 0.804443 0.825723 0.843250 0.856954 0.866781 0.872693 0.874667 0.872693 0.866781 0.856954 0.843250 0.825723 0.804443 0.779494 0.750973 0.718995 0.683684 0.645180 0.603635 0.559214 0.512091 0.462452 0.410494 0.356420 0.300446 0.242791 0.183684 0.123357 0.062048 -0.000000 -0.062543 -0.125333 -0.188124 -0.250666 -0.312715 -0.374023 -0.434350 -0.493458 -0.551113 -0.607087 -0.661160 -0.713118 -0.762757 -0.809880 -0.854302 -0.895846 -0.934350 -0.969661 -1.001640 -1.030160 -1.055110 -1.076390 -1.093916 -1.107620 -1.117448 -1.123360 -1.125333 -1.123360 -1.117448 -1.107620 -1.093916 -1.076390 -1.055110 -1.030160 -1.001640 -0.969661 -0.934350 -0.895846 -0.854302 -0.809880 -0.762757 -0.713118 -0.661160 -0.607087 -0.551113 -0.493458 -0.434350 -0.374023 -0.312715 -0.250666 -0.188124 -0.125333 -0.062543 
-0.187381 -0.124591 -0.062048 -0.000000 0.061309 0.121636 0.180743 0.238398 0.294372 0.348445 0.400404 0.450043 0.497166 0.541587 0.583132 0.621636 0.656947 0.688925 0.717446 0.742395 0.763675 0.781202 0.794906 0.804733 0.810645 0.812619 0.810645 0.804733 0.794906 0.781202 0.763675 0.742395 0.717446 0.688925 0.656947 0.621636 0.583132 0.541587 0.497166 0.450043 0.400404 0.348445 0.294372 0.238398 0.180743 0.121636 0.061309 -0.000000 -0.062048 -0.124591 -0.187381 -0.250172 -0.312715 -0.374763 -0.436071 -0.496398 -0.555506 -0.613161 -0.669135 -0.723208 -0.775167 -0.824805 -0.871928 -0.916350 -0.957895 -0.996398 -1.031709 -1.063688 -1.092208 -1.117158 -1.138438 -1.155964 -1.169669 -1.179496 -1.185408 -1.187381 -1.185408 -1.179496 -1.169669 -1.155964 -1.138438 -1.117158 -1.092208 -1.063688 -1.031709 -0.996398 -0.957895 -0.916350 -0.871928 -0.824805 -0.775167 -0.723208 -0.669135 -0.613161 -0.555506 -0.496398 -0.436071 -0.374763 -0.312715 -0.250172 -0.187381 -0.124591 -0.062048 -0.000000 0.061309 0.121636 0.180743 0.238398 0.294372 0.348445 0.400404 0.450043 0.497166 0.541587 0.583132 0.621636 0.656947 0.688925 0.717446 0.742395 0.763675 0.781202 0.794906 0.804733 0.810645 0.812619 0.810645 0.804733 0.794906 0.781202 0.763675 0.742395 0.717446 0.688925 0.656947 0.621636 0.583132 0.541587 0.497166 0.450043 0.400404 0.348445 0.294372 0.238398 0.180743 0.121636 0.061309 -0.000000 -0.062048 -0.124591 -0.187381 -0.250172 -0.312715 -0.374763 -0.436071 -0.496398 -0.555506 -0.613161 -0.669135 -0.723208 -0.775167 -0.824805 -0.871928 -0.916350 -0.957895 -0.996398 -1.031709 -1.063688 -1.092208 -1.117158 -1.138438 -1.155964 -1.169669 -1.179496 -1.185408 -1.187381 -1.185408 -1.179496 -1.169669 -1.155964 -1.138438 -1.117158 -1.092208 -1.063688 -1.031709 -0.996398 -0.957895 -0.916350 -0.871928 -0.824805 -0.775167 -0.723208 -0.669135 -0.613161 -0.555506 -0.496398 -0.436071 -0.374763 -0.312715 -0.250172 -0.187381 -0.124591 
-0.248690 -0.185899 -0.123357 -0.061309 -0.000000 0.060327 0.119435 0.177089 0.233064 0.287137 0.339095 0.388734 0.435857 0.480279 0.521823 0.560327 0.595638 0.627617 0.656137 0.681087 0.702367 0.719893 0.733597 0.743425 0.749337 0.751310 0.749337 0.743425 0.733597 0.719893 0.702367 0.681087 0.656137 0.627617 0.595638 0.560327 0.521823 0.480279 0.435857 0.388734 0.339095 0.287137 0.233064 0.177089 0.119435 0.060327 -0.000000 -0.061309 -0.123357 -0.185899 -0.248690 -0.311480 -0.374023 -0.436071 -0.497380 -0.557707 -0.616814 -0.674469 -0.730444 -0.784517 -0.836475 -0.886114 -0.933237 -0.977659 -1.019203 -1.057707 -1.093018 -1.124997 -1.153517 -1.178466 -1.199746 -1.217273 -1.230977 -1.240805 -1.246717 -1.248690 -1.246717 -1.240805 -1.230977 -1.217273 -1.199746 -1.178466 -1.153517 -1.124997 -1.093018 -1.057707 -1.019203 -0.977659 -0.933237 -0.886114 -0.836475 -0.784517 -0.730444 -0.674469 -0.616814 -0.557707 -0.497380 -0.436071 -0.374023 -0.311480 -0.248690 -0.185899 -0.123357 -0.061309 -0.000000 0.060327 0.119435 0.177089 0.233064 0.287137 0.339095 0.388734 0.435857 0.480279 0.521823 0.560327 0.595638 0.627617 0.656137 0.681087 0.702367 0.719893 0.733597 0.743425 0.749337 0.751310 0.749337 0.743425 0.733597 0.719893 0.702367 0.681087 0.656137 0.627617 0.595638 0.560327 0.521823 0.480279 0.435857 0.388734 0.339095 0.287137 0.233064 0.177089 0.119435 0.060327 0.000000 -0.061309 -0.123357 -0.185899 -0.248690 -0.311480 -0.374023 -0.436071 -0.497380 -0.557707 -0.616814 -0.674469 -0.730444 -0.784517 -0.836475 -0.886114 -0.933237 -0.977659 -1.019203 -1.057707 -1.093018 -1.124997 -1.153517 -1.178466 -1.199746 -1.217273 -1.230977 -1.240805 -1.246717 -1.248690 -1.246717 -1.240805 -1.230977 -1.217273 -1.199746 -1.178466 -1.153517 -1.124997 -1.093018 -1.057707 -1.019203 -0.977659 -0.933237 -0.886114 -0.836475 -0.784517 -0.730444 -0.674469 -0.616814 -0.557707 -0.497380 -0.436071 -0.374023 -0.311480 -0.248690 -0.185899 
-0.309017 -0.246226 -0.183684 -0.121636 -0.060327 -0.000000 0.059108 0.116762 0.172737 0.226810 0.278768 0.328407 0.375530 0.419952 0.461496 0.500000 0.535311 0.567290 0.595810 0.620759 0.642040 0.659566 0.673270 0.683098 0.689010 0.690983 0.689010 0.683098 0.673270 0.659566 0.642040 0.620759 0.595810 0.567290 0.535311 0.500000 0.461496 0.419952 0.375530 0.328407 0.278768 0.226810 0.172737 0.116762 0.059108 -0.000000 -0.060327 -0.121636 -0.183684 -0.246226 -0.309017 -0.371808 -0.434350 -0.496398 -0.557707 -0.618034 -0.677142 -0.734796 -0.790771 -0.844844 -0.896802 -0.946441 -0.993564 -1.037986 -1.079530 -1.118034 -1.153345 -1.185324 -1.213844 -1.238793 -1.260074 -1.277600 -1.291304 -1.301132 -1.307044 -1.309017 -1.307044 -1.301132 -1.291304 -1.277600 -1.260074 -1.238793 -1.213844 -1.185324 -1.153345 -1.118034 -1.079530 -1.037986 -0.993564 -0.946441 -0.896802 -0.844844 -0.790771 -0.734796 -0.677142 -0.618034 -0.557707 -0.496398 -0.434350 -0.371808 -0.309017 -0.246226 -0.183684 -0.121636 -0.060327 0.000000 0.059108 0.116762 0.172737 0.226810 0.278768 0.328407 0.375530 0.419952 0.461496 0.500000 0.535311 0.567290 0.595810 0.620759 0.642040 0.659566 0.673270 0.683098 0.689010 0.690983 0.689010 0.683098 0.673270 0.659566 0.642040 0.620759 0.595810 0.567290 0.535311 0.500000 0.461496 0.419952 0.375530 0.328407 0.278768 0.226810 0.172737 0.116762 0.059108 0.000000 -0.060327 -0.121636 -0.183684 -0.246226 -0.309017 -0.371808 -0.434350 -0.496398 -0.557707 -0.618034 -0.677142 -0.734796 -0.790771 -0.844844 -0.896802 -0.946441 -0.993564 -1.037986 -1.079530 -1.118034 -1.153345 -1.185324 -1.213844 -1.238793 -1.260074 -1.277600 -1.291304 -1.301132 -1.307044 -1.309017 -1.307044 -1.301132 -1.291304 -1.277600 -1.260074 -1.238793 -1.213844 -1.185324 -1.153345 -1.118034 -1.079530 -1.037986 -0.993564 -0.946441 -0.896802 -0.844844 -0.790771 -0.734796 -0.677142 -0.618034 -0.557707 -0.496398 -0.434350 -0.371808 -0.309017 -0.246226 
-0.368125 -0.305334 -0.242791 -0.180743 -0.119435 -0.059108 -0.000000 0.057655 0.113629 0.167702 0.219661 0.269299 0.316423 0.360844 0.402389 0.440892 0.476203 0.508182 0.536702 0.561652 0.582932 0.600459 0.614163 0.623990 0.629902 0.631875 0.629902 0.623990 0.614163 0.600459 0.582932 0.561652 0.536702 0.508182 0.476203 0.440892 0.402389 0.360844 0.316423 0.269299 0.219661 0.167702 0.113629 0.057655 -0.000000 -0.059108 -0.119435 -0.180743 -0.242791 -0.305334 -0.368125 -0.430915 -0.493458 -0.555506 -0.616814 -0.677142 -0.736249 -0.793904 -0.849878 -0.903951 -0.955910 -1.005549 -1.052672 -1.097093 -1.138638 -1.177142 -1.212452 -1.244431 -1.272952 -1.297901 -1.319181 -1.336708 -1.350412 -1.360239 -1.366151 -1.368125 -1.366151 -1.360239 -1.350412 -1.336708 -1.319181 -1.297901 -1.272952 -1.244431 -1.212452 -1.177142 -1.138638 -1.097093 -1.052672 -1.005549 -0.955910 -0.903951 -0.849878 -0.793904 -0.736249 -0.677142 -0.616814 -0.555506 -0.493458 -0.430915 -0.368125 -0.305334 -0.242791 -0.180743 -0.119435 -0.059108 -0.000000 0.057655 0.113629 0.167702 0.219661 0.269299 0.316423 0.360844 0.402389 0.440892 0.476203 0.508182 0.536702 0.561652 0.582932 0.600459 0.614163 0.623990 0.629902 0.631875 0.629902 0.623990 0.614163 0.600459 0.582932 0.561652 0.536702 0.508182 0.476203 0.440892 0.402389 0.360844 0.316423 0.269299 0.219661 0.167702 0.113629 0.057655 -0.000000 -0.059108 -0.119435 -0.180743 -0.242791 -0.305334 -0.368125 -0.430915 -0.493458 -0.555506 -0.616814 -0.677142 -0.736249 -0.793904 -0.849878 -0.903951 -0.955910 -1.005549 -1.052672 -1.097093 -1.138638 -1.177142 -1.212452 -1.244431 -1.272952 -1.297901 -1.319181 -1.336708 -1.350412 -1.360239 -1.366151 -1.368125 -1.366151 -1.360239 -1.350412 -1.336708 -1.319181 -1.297901 -1.272952 -1.244431 -1.212452 -1.177142 -1.138638 -1.097093 -1.052672 -1.005549 -0.955910 -0.903951 -0.849878 -0.793904 -0.736249 -0.677142 -0.616814 -0.555506 -0.493458 -0.430915 -0.368125 -0.305334 
-0.425779 -0.362989 -0.300446 -0.238398 -0.177089 -0.116762 -0.057655 0.000000 0.055974 0.110048 0.162006 0.211645 0.258768 0.303189 0.344734 0.383238 0.418549 0.450527 0.479048 0.503997 0.525277 0.542804 0.556508 0.566335 0.572247 0.574221 0.572247 0.566335 0.556508 0.542804 0.525277 0.503997 0.479048 0.450527 0.418549 0.383238 0.344734 0.303189 0.258768 0.211645 0.162006 0.110048 0.055974 0.000000 -0.057655 -0.116762 -0.177089 -0.238398 -0.300446 -0.362989 -0.425779 -0.488570 -0.551113 -0.613161 -0.674469 -0.734796 -0.793904 -0.851559 -0.907533 -0.961606 -1.013565 -1.063203 -1.110326 -1.154748 -1.196293 -1.234796 -1.270107 -1.302086 -1.330606 -1.355556 -1.376836 -1.394362 -1.408067 -1.417894 -1.423806 -1.425779 -1.423806 -1.417894 -1.408067 -1.394362 -1.376836 -1.355556 -1.330606 -1.302086 -1.270107 -1.234796 -1.196293 -1.154748 -1.110326 -1.063203 -1.013565 -0.961606 -0.907533 -0.851559 -0.793904 -0.734796 -0.674469 -0.613161 -0.551113 -0.488570 -0.425779 -0.362989 -0.300446 -0.238398 -0.177089 -0.116762 -0.057655 0.000000 0.055974 0.110048 0.162006 0.211645 0.258768 0.303189 0.344734 0.383238 0.418549 0.450527 0.479048 0.503997 0.525277 0.542804 0.556508 0.566335 0.572247 0.574221 0.572247 0.566335 0.556508 0.542804 0.525277 0.503997 0.479048 0.450527 0.418549 0.383238 0.344734 0.303189 0.258768 0.211645 0.162006 0.110048 0.055974 0.000000 -0.057655 -0.116762 -0.177089 -0.238398 -0.300446 -0.362989 -0.425779 -0.488570 -0.551113 -0.613161 -0.674469 -0.734796 -0.793904 -0.851559 -0.907533 -0.961606 -1.013565 -1.063203 -1.110326 -1.154748 -1.196293 -1.234796 -1.270107 -1.302086 -1.330606 -1.355556 -1.376836 -1.394362 -1.408067 -1.417894 -1.423806 -1.425779 -1.423806 -1.417894 -1.408067 -1.394362 -1.376836 -1.355556 -1.330606 -1.302086 -1.270107 -1.234796 -1.196293 -1.154748 -1.110326 -1.063203 -1.013565 -0.961606 -0.907533 -0.851559 -0.793904 -0.734796 -0.674469 -0.613161 -0.551113 -0.488570 -0.425779 -0.362989 
-0.481754 -0.418963 -0.356420 -0.294372 -0.233064 -0.172737 -0.113629 -0.055974 0.000000 0.054073 0.106032 0.155670 0.202793 0.247215 0.288760 0.327263 0.362574 0.394553 0.423073 0.448023 0.469303 0.486829 0.500534 0.510361 0.516273 0.518246 0.516273 0.510361 0.500534 0.486829 0.469303 0.448023 0.423073 0.394553 0.362574 0.327263 0.288760 0.247215 0.202793 0.155670 0.106032 0.054073 0.000000 -0.055974 -0.113629 -0.172737 -0.233064 -0.294372 -0.356420 -0.418963 -0.481754 -0.544544 -0.607087 -0.669135 -0.730444 -0.790771 -0.849878 -0.907533 -0.963507 -1.017580 -1.069539 -1.119178 -1.166301 -1.210722 -1.252267 -1.290771 -1.326082 -1.358060 -1.386581 -1.411530 -1.432810 -1.450337 -1.464041 -1.473868 -1.479780 -1.481754 -1.479780 -1.473868 -1.464041 -1.450337 -1.432810 -1.411530 -1.386581 -1.358060 -1.326082 -1.290771 -1.252267 -1.210722 -1.166301 -1.119178 -1.069539 -1.017580 -0.963507 -0.907533 -0.849878 -0.790771 -0.730444 -0.669135 -0.607087 -0.544544 -0.481754 -0.418963 -0.356420 -0.294372 -0.233064 -0.172737 -0.113629 -0.055974 -0.000000 0.054073 0.106032 0.155670 0.202793 0.247215 0.288760 0.327263 0.362574 0.394553 0.423073 0.448023 0.469303 0.486829 0.500534 0.510361 0.516273 0.518246 0.516273 0.510361 0.500534 0.486829 0.469303 0.448023 0.423073 0.394553 0.362574 0.327263 0.288760 0.247215 0.202793 0.155670 0.106032 0.054073 -0.000000 -0.055974 -0.113629 -0.172737 -0.233064 -0.294372 -0.356420 -0.418963 -0.481754 -0.544544 -0.607087 -0.669135 -0.730444 -0.790771 -0.849878 -0.907533 -0.963507 -1.017580 -1.069539 -1.119178 -1.166301 -1.210722 -1.252267 -1.290771 -1.326082 -1.358060 -1.386581 -1.411530 -1.432810 -1.450337 -1.464041 -1.473868 -1.479780 -1.481754 -1.479780 -1.473868 -1.464041 -1.450337 -1.432810 -1.411530 -1.386581 -1.358060 -1.326082 -1.290771 -1.252267 -1.210722 -1.166301 -1.119178 -1.069539 -1.017580 -0.963507 -0.907533 -0.849878 -0.790771 -0.730444 -0.669135 -0.607087 -0.544544 -0.481754 -0.418963 
-0.535827 -0.473036 -0.410494 -0.348445 -0.287137 -0.226810 -0.167702 -0.110048 -0.054073 0.000000 0.051958 0.101597 0.148720 0.193142 0.234686 0.273190 0.308501 0.340480 0.369000 0.393950 0.415230 0.432756 0.446460 0.456288 0.462200 0.464173 0.462200 0.456288 0.446460 0.432756 0.415230 0.393950 0.369000 0.340480 0.308501 0.273190 0.234686 0.193142 0.148720 0.101597 0.051958 0.000000 -0.054073 -0.110048 -0.167702 -0.226810 -0.287137 -0.348445 -0.410494 -0.473036 -0.535827 -0.598617 -0.661160 -0.723208 -0.784517 -0.844844 -0.903951 -0.961606 -1.017580 -1.071654 -1.123612 -1.173251 -1.220374 -1.264795 -1.306340 -1.344844 -1.380155 -1.412133 -1.440654 -1.465603 -1.486883 -1.504410 -1.518114 -1.527941 -1.533854 -1.535827 -1.533854 -1.527941 -1.518114 -1.504410 -1.486883 -1.465603 -1.440654 -1.412133 -1.380155 -1.344844 -1.306340 -1.264795 -1.220374 -1.173251 -1.123612 -1.071654 -1.017580 -0.961606 -0.903951 -0.844844 -0.784517 -0.723208 -0.661160 -0.598617 -0.535827 -0.473036 -0.410494 -0.348445 -0.287137 -0.226810 -0.167702 -0.110048 -0.054073 -0.000000 0.051958 0.101597 0.148720 0.193142 0.234686 0.273190 0.308501 0.340480 0.369000 0.393950 0.415230 0.432756 0.446460 0.456288 0.462200 0.464173 0.462200 0.456288 0.446460 0.432756 0.415230 0.393950 0.369000 0.340480 0.308501 0.273190 0.234686 0.193142 0.148720 0.101597 0.051958 0.000000 -0.054073 -0.110048 -0.167702 -0.226810 -0.287137 -0.348445 -0.410494 -0.473036 -0.535827 -0.598617 -0.661160 -0.723208 -0.784517 -0.844844 -0.903951 -0.961606 -1.017580 -1.071654 -1.123612 -1.173251 -1.220374 -1.264795 -1.306340 -1.344844 -1.380155 -1.412133 -1.440654 -1.465603 -1.486883 -1.504410 -1.518114 -1.527941 -1.533854 -1.535827 -1.533854 -1.527941 -1.518114 -1.504410 -1.486883 -1.465603 -1.440654 -1.412133 -1.380155 -1.344844 -1.306340 -1.264795 -1.220374 -1.173251 -1.123612 -1.071654 -1.017580 -0.961606 -0.903951 -0.844844 -0.784517 -0.723208 -0.661160 -0.598617 -0.535827 -0.473036 
-0.587785 -0.524995 -0.462452 -0.400404 -0.339095 -0.278768 -0.219661 -0.162006 -0.106032 -0.051958 0.000000 0.049639 0.096762 0.141183 0.182728 0.221232 0.256543 0.288521 0.317042 0.341991 0.363271 0.380798 0.394502 0.404329 0.410241 0.412215 0.410241 0.404329 0.394502 0.380798 0.363271 0.341991 0.317042 0.288521 0.256543 0.221232 0.182728 0.141183 0.096762 0.049639 0.000000 -0.051958 -0.106032 -0.162006 -0.219661 -0.278768 -0.339095 -0.400404 -0.462452 -0.524995 -0.587785 -0.650576 -0.713118 -0.775167 -0.836475 -0.896802 -0.955910 -1.013565 -1.069539 -1.123612 -1.175571 -1.225209 -1.272332 -1.316754 -1.358298 -1.396802 -1.432113 -1.464092 -1.492612 -1.517562 -1.538842 -1.556368 -1.570073 -1.579900 -1.585812 -1.587785 -1.585812 -1.579900 -1.570073 -1.556368 -1.538842 -1.517562 -1.492612 -1.464092 -1.432113 -1.396802 -1.358298 -1.316754 -1.272332 -1.225209 -1.175571 -1.123612 -1.069539 -1.013565 -0.955910 -0.896802 -0.836475 -0.775167 -0.713118 -0.650576 -0.587785 -0.524995 -0.462452 -0.400404 -0.339095 -0.278768 -0.219661 -0.162006 -0.106032 -0.051958 0.000000 0.049639 0.096762 0.141183 0.182728 0.221232 0.256543 0.288521 0.317042 0.341991 0.363271 0.380798 0.394502 0.404329 0.410241 0.412215 0.410241 0.404329 0.394502 0.380798 0.363271 0.341991 0.317042 0.288521 0.256543 0.221232 0.182728 0.141183 0.096762 0.049639 0.000000 -0.051958 -0.106032 -0.162006 -0.219661 -0.278768 -0.339095 -0.400404 -0.462452 -0.524995 -0.587785 -0.650576 -0.713118 -0.775167 -0.836475 -0.896802 -0.955910 -1.013565 -1.069539 -1.123612 -1.175571 -1.225209 -1.272332 -1.316754 -1.358298 -1.396802 -1.432113 -1.464092 -1.492612 -1.517562 -1.538842 -1.556368 -1.570073 -1.579900 -1.585812 -1.587785 -1.585812 -1.579900 -1.570073 -1.556368 -1.538842 -1.517562 -1.492612 -1.464092 -1.432113 -1.396802 -1.358298 -1.316754 -1.272332 -1.225209 -1.175571 -1.123612 -1.069539 -1.013565 -0.955910 -0.896802 -0.836475 -0.775167 -0.713118 -0.650576 -0.587785 -0.524995 
-0.637424 -0.574633 -0.512091 -0.450043 -0.388734 -0.328407 -0.269299 -0.211645 -0.155670 -0.101597 -0.049639 0.000000 0.047123 0.091545 0.133089 0.171593 0.206904 0.238883 0.267403 0.292352 0.313633 0.331159 0.344863 0.354691 0.360603 0.362576 0.360603 0.354691 0.344863 0.331159 0.313633 0.292352 0.267403 0.238883 0.206904 0.171593 0.133089 0.091545 0.047123 0.000000 -0.049639 -0.101597 -0.155670 -0.211645 -0.269299 -0.328407 -0.388734 -0.450043 -0.512091 -0.574633 -0.637424 -0.700215 -0.762757 -0.824805 -0.886114 -0.946441 -1.005549 -1.063203 -1.119178 -1.173251 -1.225209 -1.274848 -1.321971 -1.366393 -1.407937 -1.446441 -1.481752 -1.513731 -1.542251 -1.567200 -1.588481 -1.606007 -1.619711 -1.629539 -1.635451 -1.637424 -1.635451 -1.629539 -1.619711 -1.606007 -1.588481 -1.567200 -1.542251 -1.513731 -1.481752 -1.446441 -1.407937 -1.366393 -1.321971 -1.274848 -1.225209 -1.173251 -1.119178 -1.063203 -1.005549 -0.946441 -0.886114 -0.824805 -0.762757 -0.700215 -0.637424 -0.574633 -0.512091 -0.450043 -0.388734 -0.328407 -0.269299 -0.211645 -0.155670 -0.101597 -0.049639 0.000000 0.047123 0.091545 0.133089 0.171593 0.206904 0.238883 0.267403 0.292352 0.313633 0.331159 0.344863 0.354691 0.360603 0.362576 0.360603 0.354691 0.344863 0.331159 0.313633 0.292352 0.267403 0.238883 0.206904 0.171593 0.133089 0.091545 0.047123 0.000000 -0.049639 -0.101597 -0.155670 -0.211645 -0.269299 -0.328407 -0.388734 -0.450043 -0.512091 -0.574633 -0.637424 -0.700215 -0.762757 -0.824805 -0.886114 -0.946441 -1.005549 -1.063203 -1.119178 -1.173251 -1.225209 -1.274848 -1.321971 -1.366393 -1.407937 -1.446441 -1.481752 -1.513731 -1.542251 -1.567200 -1.588481 -1.606007 -1.619711 -1.629539 -1.635451 -1.637424 -1.635451 -1.629539 -1.619711 -1.606007 -1.588481 -1.567200 -1.542251 -1.513731 -1.481752 -1.446441 -1.407937 -1.366393 -1.321971 -1.274848 -1.225209 -1.173251 -1.119178 -1.063203 -1.005549 -0.946441 -0.886114 -0.824805 -0.762757 -0.700215 -0.637424 -0.574633 
-0.684547 -0.621757 -0.559214 -0.497166 -0.435857 -0.375530 -0.316423 -0.258768 -0.202793 -0.148720 -0.096762 -0.047123 0.000000 0.044422 0.085966 0.124470 0.159781 0.191760 0.220280 0.245229 0.266509 0.284036 0.297740 0.307568 0.313480 0.315453 0.313480 0.307568 0.297740 0.284036 0.266509 0.245229 0.220280 0.191760 0.159781 0.124470 0.085966 0.044422 0.000000 -0.047123 -0.096762 -0.148720 -0.202793 -0.258768 -0.316423 -0.375530 -0.435857 -0.497166 -0.559214 -0.621757 -0.684547 -0.747338 -0.809880 -0.871928 -0.933237 -0.993564 -1.052672 -1.110326 -1.166301 -1.220374 -1.272332 -1.321971 -1.369094 -1.413516 -1.455060 -1.493564 -1.528875 -1.560854 -1.589374 -1.614324 -1.635604 -1.653130 -1.666834 -1.676662 -1.682574 -1.684547 -1.682574 -1.676662 -1.666834 -1.653130 -1.635604 -1.614324 -1.589374 -1.560854 -1.528875 -1.493564 -1.455060 -1.413516 -1.369094 -1.321971 -1.272332 -1.220374 -1.166301 -1.110326 -1.052672 -0.993564 -0.933237 -0.871928 -0.809880 -0.747338 -0.684547 -0.621757 -0.559214 -0.497166 -0.435857 -0.375530 -0.316423 -0.258768 -0.202793 -0.148720 -0.096762 -0.047123 -0.000000 0.044422 0.085966 0.124470 0.159781 0.191760 0.220280 0.245229 0.266509 0.284036 0.297740 0.307568 0.313480 0.315453 0.313480 0.307568 0.297740 0.284036 0.266509 0.245229 0.220280 0.191760 0.159781 0.124470 0.085966 0.044422 -0.000000 -0.047123 -0.096762 -0.148720 -0.202793 -0.258768 -0.316423 -0.375530 -0.435857 -0.497166 -0.559214 -0.621757 -0.684547 -0.747338 -0.809880 -0.871928 -0.933237 -0.993564 -1.052672 -1.110326 -1.166301 -1.220374 -1.272332 -1.321971 -1.369094 -1.413516 -1.455060 -1.493564 -1.528875 -1.560854 -1.589374 -1.614324 -1.635604 -1.653130 -1.666834 -1.676662 -1.682574 -1.684547 -1.682574 -1.676662 -1.666834 -1.653130 -1.635604 -1.614324 -1.589374 -1.560854 -1.528875 -1.493564 -1.455060 -1.413516 -1.369094 -1.321971 -1.272332 -1.220374 -1.166301 -1.110326 -1.052672 -0.993564 -0.933237 -0.871928 -0.809880 -0.747338 -0.684547 -0.621757 
